DATA,V,I,T,SOC
2024-07-09 19:55:00,-5.2,1.0,45.6,0.0
2024-07-09 20:00:00,-5.2,-0.1,45.6,0.0
2024-07-09 20:05:00,-5.2,0.0,45.6,0.0
2024-07-09 20:10:00,-5.2,1.1,45.6,0.0
2024-07-09 20:15:00,-5.2,0.1,45.6,0.0
2024-07-09 20:20:00,-5.2,0.1,45.5,0.0
2024-07-09 20:25:00,-5.2,0.2,45.5,0.0
2024-07-09 20:30:00,-5.2,1.3,45.5,0.0
2024-07-09 20:35:00,-5.3,1.3,45.5,0.0
2024-07-09 20:40:00,-5.2,1.3,45.4,0.0
2024-07-09 20:45:00,-5.3,1.3,45.4,0.0
2024-07-09 20:50:00,-5.3,1.3,45.3,0.0
2024-07-09 20:55:00,-5.3,0.9,45.3,0.0
2024-07-09 21:00:00,-5.3,1.4,45.2,0.0
2024-07-09 21:05:00,-5.3,1.5,45.2,0.0
2024-07-09 21:10:00,-5.3,1.4,45.1,0.0
2024-07-09 21:15:00,-5.3,0.1,45.1,0.0
2024-07-09 21:20:00,-5.4,1.5,45.0,0.0
2024-07-09 21:25:00,-5.3,1.4,45.0,0.0
2024-07-09 21:30:00,-5.3,1.5,44.9,0.0
2024-07-09 21:35:00,-5.4,1.3,44.8,0.0
2024-07-09 21:40:00,-5.4,1.4,44.7,0.0
2024-07-09 21:45:00,-5.3,1.3,44.6,0.0
2024-07-09 21:50:00,-5.4,1.3,44.5,0.0
2024-07-09 21:55:00,-5.3,1.2,44.4,0.0
2024-07-09 22:00:00,-5.3,1.0,44.3,0.0
2024-07-09 22:05:00,-5.4,1.2,44.3,0.0
2024-07-09 22:10:00,-5.4,1.3,44.2,0.0
2024-07-09 22:15:00,-5.3,1.2,44.1,0.0
2024-07-09 22:20:00,-5.4,1.4,44.0,0.0
2024-07-09 22:25:00,-5.4,1.2,43.9,0.0
2024-07-09 22:30:00,-5.4,1.5,43.8,0.0
2024-07-09 22:35:00,-5.5,1.3,43.7,0.0
2024-07-09 22:40:00,-5.4,1.1,43.6,0.0
2024-07-09 22:45:00,-5.4,1.2,43.6,0.0
2024-07-09 22:50:00,-5.4,1.4,43.5,0.0
2024-07-09 22:55:00,-5.4,1.2,43.4,0.0
2024-07-09 23:00:00,-5.4,1.4,43.3,0.0
2024-07-09 23:05:00,-5.4,1.3,43.2,0.0
2024-07-09 23:10:00,-5.4,1.4,43.2,0.0
2024-07-09 23:15:00,-5.5,1.4,43.1,0.0
2024-07-09 23:20:00,-5.4,1.3,43.0,0.0
2024-07-09 23:25:00,-5.4,1.3,42.9,0.0
2024-07-09 23:30:00,-5.4,1.1,42.8,0.0
2024-07-09 23:35:00,-5.4,1.4,42.7,0.0
2024-07-09 23:40:00,-5.5,1.2,42.6,0.0
2024-07-09 23:45:00,-5.4,1.3,42.6,0.0
2024-07-09 23:50:00,-5.4,1.6,42.5,0.0
2024-07-09 23:55:00,-5.5,1.5,42.4,0.0
2024-07-10 00:00:00,-5.5,1.3,42.3,0.0
2024-07-10 00:05:00,-5.4,1.4,42.3,0.0
2024-07-10 00:10:00,-5.5,1.4,42.2,0.0
2024-07-10 00:15:00,-5.5,1.4,42.1,0.0
2024-07-10 00:20:00,-5.4,1.1,42.0,0.0
2024-07-10 00:25:00,-5.5,1.4,41.9,0.0
2024-07-10 00:30:00,-5.5,1.4,41.9,0.0
2024-07-10 00:35:00,-5.4,1.1,41.8,0.0
2024-07-10 00:40:00,-5.5,1.2,41.7,0.0
2024-07-10 00:45:00,-5.5,1.2,41.6,0.0
2024-07-10 00:50:00,-5.4,1.2,41.5,0.0
2024-07-10 00:55:00,-5.5,1.3,41.5,0.0
2024-07-10 01:00:00,-5.4,1.4,41.4,0.0
2024-07-10 01:05:00,-5.5,1.3,41.3,0.0
2024-07-10 01:10:00,-5.5,1.3,41.3,0.0
2024-07-10 01:15:00,-5.5,1.4,41.2,0.0
2024-07-10 01:20:00,-5.5,1.0,41.1,0.0
2024-07-10 01:25:00,-5.4,1.5,41.0,0.0
2024-07-10 01:30:00,-5.5,1.3,40.9,0.0
2024-07-10 01:35:00,-5.5,0.3,40.9,0.0
2024-07-10 01:40:00,-5.5,0.2,40.8,0.0
2024-07-10 01:45:00,-5.5,1.3,40.7,0.0
2024-07-10 01:50:00,-5.5,1.4,40.6,0.0
2024-07-10 01:55:00,-5.5,1.3,40.6,0.0
2024-07-10 02:00:00,-5.5,0.5,40.5,0.0
2024-07-10 02:05:00,-5.5,1.3,40.4,0.0
2024-07-10 02:10:00,-5.5,0.0,40.3,0.0
2024-07-10 02:15:00,-5.5,1.1,40.3,0.0
2024-07-10 02:20:00,-5.6,1.4,40.2,0.0
2024-07-10 02:25:00,-5.5,1.5,40.1,0.0
2024-07-10 02:30:00,-5.5,1.4,40.0,0.0
2024-07-10 02:35:00,-5.5,1.5,40.0,0.0
2024-07-10 02:40:00,-5.5,1.3,39.9,0.0
2024-07-10 02:45:00,-5.5,1.4,39.8,0.0
2024-07-10 02:50:00,-5.6,0.0,39.7,0.0
2024-07-10 02:55:00,-5.6,1.4,39.6,0.0
2024-07-10 03:00:00,-5.5,0.2,39.6,0.0
2024-07-10 03:05:00,-5.6,1.4,39.5,0.0
2024-07-10 03:10:00,-5.5,0.2,39.4,0.0
2024-07-10 03:15:00,-5.6,1.5,39.3,0.0
2024-07-10 03:20:00,-5.5,0.0,39.2,0.0
2024-07-10 03:25:00,-5.6,0.0,39.1,0.0
2024-07-10 03:30:00,-5.5,1.5,39.0,0.0
2024-07-10 03:35:00,-5.6,1.5,38.9,0.0
2024-07-10 03:40:00,-5.6,1.5,38.9,0.0
2024-07-10 03:45:00,-5.6,1.3,38.8,0.0
2024-07-10 03:50:00,-5.6,1.4,38.7,0.0
2024-07-10 03:55:00,-5.6,1.3,38.6,0.0
2024-07-10 04:00:00,-5.6,1.4,38.6,0.0
2024-07-10 04:05:00,-5.6,1.1,38.5,0.0
2024-07-10 04:10:00,-5.6,1.4,38.4,0.0
2024-07-10 04:15:00,-5.6,1.2,38.4,0.0
2024-07-10 04:20:00,-5.6,1.2,38.3,0.0
2024-07-10 04:25:00,-5.6,1.5,38.2,0.0
2024-07-10 04:30:00,-5.6,1.3,38.2,0.0
2024-07-10 04:35:00,-5.6,1.5,38.1,0.0
2024-07-10 04:40:00,-5.6,1.4,38.0,0.0
2024-07-10 04:45:00,-5.6,0.8,37.9,0.0
2024-07-10 04:50:00,-5.6,1.2,37.9,0.0
2024-07-10 04:55:00,-5.6,1.3,37.8,0.0
2024-07-10 05:00:00,-5.6,1.2,37.7,0.0
2024-07-10 05:05:00,-5.6,1.3,37.7,0.0
2024-07-10 05:10:00,-5.5,1.3,37.6,0.0
2024-07-10 05:15:00,-5.6,1.2,37.5,0.0
2024-07-10 05:20:00,-5.6,1.2,37.5,0.0
2024-07-10 05:25:00,-5.6,1.4,37.4,0.0
2024-07-10 05:30:00,-5.6,0.0,37.4,0.0
2024-07-10 05:35:00,-5.6,1.4,37.3,0.0
2024-07-10 05:40:00,-5.7,1.3,37.2,0.0
2024-07-10 05:45:00,-5.6,1.1,37.2,0.0
2024-07-10 05:50:00,-5.6,1.3,37.1,0.0
2024-07-10 05:55:00,-5.6,1.4,37.1,0.0
2024-07-10 06:00:00,-5.7,1.3,37.0,0.0
2024-07-10 06:05:00,-5.7,1.4,36.9,0.0
2024-07-10 06:10:00,-5.6,1.2,36.8,0.0
2024-07-10 06:15:00,-5.6,1.3,36.7,0.0
2024-07-10 06:20:00,-5.6,1.5,36.7,0.0
2024-07-10 06:25:00,-5.7,1.3,36.6,0.0
2024-07-10 06:30:00,-5.7,1.3,36.6,0.0
2024-07-10 06:35:00,-5.7,1.4,36.5,0.0
2024-07-10 06:40:00,-5.7,1.2,36.4,0.0
2024-07-10 06:45:00,-5.7,1.4,36.4,0.0
2024-07-10 06:50:00,-5.6,1.3,36.3,0.0
2024-07-10 06:55:00,-5.7,1.3,36.2,0.0
2024-07-10 07:00:00,-5.7,1.3,36.2,0.0
2024-07-10 07:05:00,-5.6,1.3,36.1,0.0
2024-07-10 07:10:00,-5.6,1.3,36.1,0.0
2024-07-10 07:15:00,-5.6,1.4,36.0,0.0
2024-07-10 07:20:00,-5.7,1.5,36.0,0.0
2024-07-10 07:25:00,-5.6,1.4,36.0,0.0
2024-07-10 07:30:00,-5.7,1.2,35.9,0.0
2024-07-10 07:35:00,-5.7,1.5,35.9,0.0
2024-07-10 07:40:00,-5.6,1.2,35.8,0.0
2024-07-10 07:45:00,-5.6,1.3,35.8,0.0
2024-07-10 07:50:00,-5.6,1.3,35.8,0.0
2024-07-10 07:55:00,-5.6,1.3,35.9,0.0
2024-07-10 08:00:00,-5.6,1.2,35.9,0.0
2024-07-10 08:05:00,-5.6,1.4,35.9,0.0
2024-07-10 08:10:00,-5.5,1.2,36.0,0.0
2024-07-10 08:15:00,-5.6,0.1,36.1,0.0
2024-07-10 08:20:00,-5.6,1.5,36.2,0.0
2024-07-10 08:25:00,-5.5,1.4,36.3,0.0
2024-07-10 08:30:00,-5.5,0.2,36.5,0.0
2024-07-10 08:35:00,-5.6,0.2,36.6,0.0
2024-07-10 08:40:00,-5.5,1.4,36.7,0.0
2024-07-10 08:45:00,-5.5,1.2,36.8,0.0
2024-07-10 08:50:00,-5.5,1.5,37.0,0.0
2024-07-10 08:55:00,-5.5,0.1,37.1,0.0
2024-07-10 09:00:00,-5.5,1.4,37.2,0.0
2024-07-10 09:05:00,-5.5,0.6,37.4,0.0
2024-07-10 09:10:00,-5.5,-0.1,37.5,0.0
2024-07-10 09:15:00,-5.5,1.4,37.7,0.0
2024-07-10 09:20:00,-5.5,1.1,37.9,0.0
2024-07-10 09:25:00,-5.4,1.2,38.1,0.0
2024-07-10 09:30:00,-5.4,1.4,38.3,0.0
2024-07-10 09:35:00,-5.4,1.4,38.5,0.0
2024-07-10 09:40:00,-5.4,1.1,38.8,0.0
2024-07-10 09:45:00,-5.4,0.0,39.0,0.0
2024-07-10 09:50:00,-5.4,1.3,39.2,0.0
2024-07-10 09:55:00,-5.4,0.1,39.4,0.0
2024-07-10 10:00:00,-5.4,0.2,39.6,0.0
2024-07-10 10:05:00,-5.4,1.5,39.7,0.0
2024-07-10 10:10:00,-5.4,0.8,39.9,0.0
2024-07-10 10:15:00,-5.4,0.7,40.1,0.0
2024-07-10 10:20:00,-5.4,0.8,40.2,0.0
2024-07-10 10:25:00,-5.3,1.4,40.4,0.0
2024-07-10 10:30:00,-5.4,-0.1,40.5,0.0
2024-07-10 10:35:00,-5.3,1.4,40.6,0.0
2024-07-10 10:40:00,-5.3,0.2,40.8,0.0
2024-07-10 10:45:00,-5.3,1.3,40.9,0.0
2024-07-10 10:50:00,-5.4,1.5,41.0,0.0
2024-07-10 10:55:00,-5.3,0.5,41.2,0.0
2024-07-10 11:00:00,-5.3,0.0,41.3,0.0
2024-07-10 11:05:00,-5.3,1.1,41.3,0.0
2024-07-10 11:10:00,-5.3,0.0,41.4,0.0
2024-07-10 11:15:00,-5.3,1.3,41.5,0.0
2024-07-10 11:20:00,-5.4,0.4,41.6,0.0
2024-07-10 11:25:00,-5.3,1.3,41.6,0.0
2024-07-10 11:30:00,-5.3,0.2,41.7,0.0
2024-07-10 11:35:00,-5.3,0.8,41.7,0.0
2024-07-10 11:40:00,-5.4,0.3,41.8,0.0
2024-07-10 11:45:00,-5.3,0.1,41.9,0.0
2024-07-10 11:50:00,-5.3,0.3,41.9,0.0
2024-07-10 11:55:00,-5.4,1.5,41.9,0.0
2024-07-10 12:00:00,-5.3,0.1,42.0,0.0
2024-07-10 12:05:00,-5.3,0.8,42.1,0.0
2024-07-10 12:10:00,-5.3,1.4,42.2,0.0
2024-07-10 12:15:00,-5.3,0.2,42.3,0.0
2024-07-10 12:20:00,-5.3,0.1,42.4,0.0
2024-07-10 12:25:00,-5.2,0.0,42.6,0.0
2024-07-10 12:30:00,-5.3,1.4,42.7,0.0
2024-07-10 12:35:00,-5.2,0.4,42.8,0.0
2024-07-10 12:40:00,-5.2,0.1,42.9,0.0
2024-07-10 12:45:00,-5.3,0.1,43.0,0.0
2024-07-10 12:50:00,-5.2,1.4,43.2,0.0
2024-07-10 12:55:00,-5.2,0.2,43.3,0.0
2024-07-10 13:00:00,-5.2,0.2,43.4,0.0
2024-07-10 13:05:00,-5.2,1.3,43.5,0.0
2024-07-10 13:10:00,-5.2,0.2,43.6,0.0
2024-07-10 13:15:00,-5.2,0.6,43.7,0.0
2024-07-10 13:20:00,-5.2,0.3,43.9,0.0
2024-07-10 13:25:00,-5.2,0.1,44.0,0.0
2024-07-10 13:30:00,-5.1,1.4,44.1,0.0
2024-07-10 13:35:00,-5.2,0.2,44.2,0.0
2024-07-10 13:40:00,-5.2,0.2,44.3,0.0
2024-07-10 13:45:00,-5.1,0.3,44.5,0.0
2024-07-10 13:50:00,-5.2,0.0,44.5,0.0
2024-07-10 13:55:00,-5.2,0.2,44.7,0.0
2024-07-10 14:00:00,-5.2,0.0,44.7,0.0
2024-07-10 14:05:00,-5.2,0.1,44.8,0.0
2024-07-10 14:10:00,-5.2,0.0,44.9,0.0
2024-07-10 14:15:00,-5.2,0.3,45.0,0.0
2024-07-10 14:20:00,-5.1,0.1,45.0,0.0
2024-07-10 14:25:00,-5.2,0.0,45.1,0.0
2024-07-10 14:30:00,-5.2,0.2,45.2,0.0
2024-07-10 14:35:00,-5.2,0.0,45.2,0.0
2024-07-10 14:40:00,-5.2,0.2,45.3,0.0
2024-07-10 14:45:00,-5.2,0.1,45.3,0.0
2024-07-10 14:50:00,-5.2,0.4,45.4,0.0
2024-07-10 14:55:00,-5.1,0.1,45.5,0.0
2024-07-10 15:00:00,-5.2,0.1,45.5,0.0
2024-07-10 15:05:00,-5.2,0.2,45.6,0.0
2024-07-10 15:10:00,-5.2,0.2,45.6,0.0
2024-07-10 15:15:00,-5.1,-0.2,45.7,0.0
2024-07-10 15:20:00,-5.2,0.2,45.7,0.0
2024-07-10 15:25:00,-5.2,0.1,45.7,0.0
2024-07-10 15:30:00,-5.1,0.1,45.8,0.0
2024-07-10 15:35:00,-5.2,0.1,45.8,0.0
2024-07-10 15:40:00,-5.1,0.2,45.8,0.0
2024-07-10 15:45:00,-5.2,0.0,45.8,0.0
2024-07-10 15:50:00,-5.1,0.3,45.9,0.0
2024-07-10 15:55:00,-5.2,0.2,45.9,0.0
2024-07-10 16:00:00,-5.1,0.1,46.0,0.0
2024-07-10 16:05:00,-5.2,0.4,46.0,0.0
2024-07-10 16:10:00,-5.1,0.1,46.0,0.0
2024-07-10 16:15:00,-5.1,0.1,46.1,0.0
2024-07-10 16:20:00,-5.2,0.1,46.1,0.0
2024-07-10 16:25:00,-5.1,0.1,46.2,0.0
2024-07-10 16:30:00,-5.2,0.1,46.2,0.0
2024-07-10 16:35:00,-5.2,0.3,46.2,0.0
2024-07-10 16:40:00,-5.1,0.6,46.3,0.0
2024-07-10 16:45:00,-5.1,0.0,46.4,0.0
2024-07-10 16:50:00,-5.1,0.0,46.4,0.0
2024-07-10 16:55:00,-5.1,0.2,46.4,0.0
2024-07-10 17:00:00,-5.1,0.4,46.4,0.0
2024-07-10 17:05:00,-5.2,0.2,46.5,0.0
2024-07-10 17:10:00,-5.1,0.3,46.5,0.0
2024-07-10 17:15:00,-5.1,0.1,46.5,0.0
2024-07-10 17:20:00,-5.2,0.5,46.5,0.0
2024-07-10 17:25:00,-5.1,0.3,46.5,0.0
2024-07-10 17:30:00,-5.1,0.1,46.6,0.0
2024-07-10 17:35:00,-5.1,0.0,46.6,0.0
2024-07-10 17:40:00,-5.1,0.1,46.7,0.0
2024-07-10 17:45:00,-5.1,0.3,46.7,0.0
2024-07-10 17:50:00,-5.2,0.3,46.8,0.0
2024-07-10 17:55:00,-5.1,0.0,46.8,0.0
2024-07-10 18:00:00,-5.1,0.4,46.9,0.0
2024-07-10 18:05:00,-5.1,0.2,46.9,0.0
2024-07-10 18:10:00,-5.1,0.2,46.9,0.0
2024-07-10 18:15:00,-5.1,0.4,46.9,0.0
2024-07-10 18:20:00,-5.0,0.2,47.0,0.0
2024-07-10 18:25:00,-5.1,0.1,46.9,0.0
2024-07-10 18:30:00,-5.1,0.4,47.0,0.0
2024-07-10 18:35:00,-5.1,0.1,47.0,0.0
2024-07-10 18:40:00,-5.2,0.1,47.0,0.0
2024-07-10 18:45:00,-5.1,0.2,46.9,0.0
2024-07-10 18:50:00,-5.1,0.2,46.9,0.0
2024-07-10 18:55:00,-5.2,0.1,46.9,0.0
2024-07-10 19:00:00,-5.2,0.3,46.9,0.0
2024-07-10 19:05:00,-5.1,0.4,46.9,0.0
2024-07-10 19:10:00,-5.2,0.2,46.9,0.0
2024-07-10 19:15:00,-5.2,1.3,46.9,0.0
2024-07-10 19:20:00,-5.2,-0.1,46.8,0.0
2024-07-10 19:25:00,-5.1,0.3,46.8,0.0
2024-07-10 19:30:00,-5.1,0.1,46.8,0.0
2024-07-10 19:35:00,-5.1,0.1,46.7,0.0
2024-07-10 19:40:00,-5.2,0.7,46.7,0.0
2024-07-10 19:45:00,-5.2,0.1,46.7,0.0
2024-07-10 19:50:00,-5.1,1.0,46.7,0.0
2024-07-10 19:55:00,-5.2,1.1,46.7,0.0
2024-07-10 20:00:00,-5.2,1.1,46.6,0.0
2024-07-10 20:05:00,-5.2,0.1,46.5,0.0
2024-07-10 20:10:00,-5.2,0.1,46.4,0.0
2024-07-10 20:15:00,-5.2,1.3,46.3,0.0
2024-07-10 20:20:00,-5.3,0.1,46.2,0.0
2024-07-10 20:25:00,-5.3,1.4,45.9,0.0
2024-07-10 20:30:00,-5.4,1.4,45.7,0.0
2024-07-10 20:35:00,-5.3,1.3,45.4,0.0
2024-07-10 20:40:00,-5.3,0.1,45.1,0.0
2024-07-10 20:45:00,-5.4,1.4,44.7,0.0
2024-07-10 20:50:00,-5.4,1.5,44.3,0.0
2024-07-10 20:55:00,-5.4,1.4,44.1,0.0
2024-07-10 21:00:00,-5.4,0.0,43.7,0.0
2024-07-10 21:05:00,-5.4,1.5,43.5,0.0
2024-07-10 21:10:00,-5.4,1.5,43.3,0.0
2024-07-10 21:15:00,-5.4,0.2,43.1,0.0
2024-07-10 21:20:00,-5.4,0.2,42.9,0.0
2024-07-10 21:25:00,-5.4,1.3,42.7,0.0
2024-07-10 21:30:00,-5.4,1.0,42.5,0.0
2024-07-10 21:35:00,-5.4,1.3,42.4,0.0
2024-07-10 21:40:00,-5.5,1.2,42.2,0.0
2024-07-10 21:45:00,-5.5,1.6,42.1,0.0
2024-07-10 21:50:00,-5.5,1.4,41.8,0.0
2024-07-10 21:55:00,-5.5,1.3,41.6,0.0
2024-07-10 22:00:00,-5.5,1.4,41.3,0.0
2024-07-10 22:05:00,-5.5,1.5,41.0,0.0
2024-07-10 22:10:00,-5.5,1.3,40.7,0.0
2024-07-10 22:15:00,-5.5,1.3,40.4,0.0
2024-07-10 22:20:00,-5.5,1.5,40.1,0.0
2024-07-10 22:25:00,-5.6,0.2,39.9,0.0
2024-07-10 22:30:00,-5.5,1.4,39.6,0.0
2024-07-10 22:35:00,-5.6,1.5,39.4,0.0
2024-07-10 22:40:00,-5.5,1.3,39.2,0.0
2024-07-10 22:45:00,-5.6,1.2,39.1,0.0
2024-07-10 22:50:00,-5.6,1.4,39.0,0.0
2024-07-10 22:55:00,-5.6,1.0,38.9,0.0
2024-07-10 23:00:00,-5.6,1.4,38.8,0.0
2024-07-10 23:05:00,-5.5,1.4,38.7,0.0
2024-07-10 23:10:00,-5.6,1.5,38.7,0.0
2024-07-10 23:15:00,-5.6,1.4,38.6,0.0
2024-07-10 23:20:00,-5.6,1.5,38.5,0.0
2024-07-10 23:25:00,-5.5,1.4,38.5,0.0
2024-07-10 23:30:00,-5.6,1.2,38.4,0.0
2024-07-10 23:35:00,-5.5,1.3,38.4,0.0
2024-07-10 23:40:00,-5.6,1.4,38.3,0.0
2024-07-10 23:45:00,-5.6,1.4,38.3,0.0
2024-07-10 23:50:00,-5.6,1.4,38.2,0.0
2024-07-10 23:55:00,-5.6,1.3,38.2,0.0
2024-07-11 00:00:00,-5.6,1.4,38.2,0.0
2024-07-11 00:05:00,-5.6,1.2,38.1,0.0
2024-07-11 00:10:00,-5.6,1.4,38.1,0.0
2024-07-11 00:15:00,-5.6,1.3,38.0,0.0
2024-07-11 00:20:00,-5.6,1.5,38.0,0.0
2024-07-11 00:25:00,-5.6,1.4,37.9,0.0
2024-07-11 00:30:00,-5.6,1.3,37.9,0.0
2024-07-11 00:35:00,-5.6,1.1,37.8,0.0
2024-07-11 00:40:00,-5.6,1.3,37.8,0.0
2024-07-11 00:45:00,-5.5,1.4,37.8,0.0
2024-07-11 00:50:00,-5.6,1.2,37.7,0.0
2024-07-11 00:55:00,-5.6,1.4,37.6,0.0
2024-07-11 01:00:00,-5.6,1.4,37.6,0.0
2024-07-11 01:05:00,-5.6,1.6,37.6,0.0
2024-07-11 01:10:00,-5.6,1.4,37.5,0.0
2024-07-11 01:15:00,-5.6,1.4,37.5,0.0
2024-07-11 01:20:00,-5.6,1.2,37.5,0.0
2024-07-11 01:25:00,-5.6,0.6,37.4,0.0
2024-07-11 01:30:00,-5.6,1.2,37.4,0.0
2024-07-11 01:35:00,-5.6,1.4,37.3,0.0
2024-07-11 01:40:00,-5.6,1.5,37.3,0.0
2024-07-11 01:45:00,-5.6,1.5,37.3,0.0
2024-07-11 01:50:00,-5.6,1.4,37.2,0.0
2024-07-11 01:55:00,-5.6,1.2,37.2,0.0
2024-07-11 02:00:00,-5.6,1.3,37.1,0.0
2024-07-11 02:05:00,-5.6,1.2,37.1,0.0
2024-07-11 02:10:00,-5.6,1.3,37.1,0.0
2024-07-11 02:15:00,-5.6,1.3,37.1,0.0
2024-07-11 02:20:00,-5.6,1.3,37.0,0.0
2024-07-11 02:25:00,-5.5,1.3,37.0,0.0
2024-07-11 02:30:00,-5.6,1.3,36.9,0.0
2024-07-11 02:35:00,-5.6,1.4,36.9,0.0
2024-07-11 02:40:00,-5.6,1.5,36.8,0.0
2024-07-11 02:45:00,-5.6,0.6,36.8,0.0
2024-07-11 02:50:00,-5.7,1.3,36.8,0.0
2024-07-11 02:55:00,-5.6,1.2,36.7,0.0
2024-07-11 03:00:00,-5.6,1.6,36.7,0.0
2024-07-11 03:05:00,-5.6,1.5,36.7,0.0
2024-07-11 03:10:00,-5.6,1.3,36.7,0.0
2024-07-11 03:15:00,-5.6,1.5,36.6,0.0
2024-07-11 03:20:00,-5.6,1.4,36.6,0.0
2024-07-11 03:25:00,-5.6,1.3,36.6,0.0
2024-07-11 03:30:00,-5.6,1.3,36.5,0.0
2024-07-11 03:35:00,-5.6,1.3,36.5,0.0
2024-07-11 03:40:00,-5.6,1.3,36.4,0.0
2024-07-11 03:45:00,-5.6,1.6,36.4,0.0
2024-07-11 03:50:00,-5.7,1.4,36.4,0.0
2024-07-11 03:55:00,-5.6,1.4,36.4,0.0
2024-07-11 04:00:00,-5.6,1.0,36.4,0.0
2024-07-11 04:05:00,-5.6,1.2,36.3,0.0
2024-07-11 04:10:00,-5.6,1.2,36.3,0.0
2024-07-11 04:15:00,-5.6,1.3,36.3,0.0
2024-07-11 04:20:00,-5.6,1.2,36.2,0.0
2024-07-11 04:25:00,-5.6,1.2,36.2,0.0
2024-07-11 04:30:00,-5.6,1.3,36.1,0.0
2024-07-11 04:35:00,-5.7,1.2,36.1,0.0
2024-07-11 04:40:00,-5.6,1.5,36.0,0.0
2024-07-11 04:45:00,-5.6,1.1,36.0,0.0
2024-07-11 04:50:00,-5.6,1.4,36.0,0.0
2024-07-11 04:55:00,-5.7,1.4,36.0,0.0
2024-07-11 05:00:00,-5.7,1.3,35.9,0.0
2024-07-11 05:05:00,-5.7,1.3,35.9,0.0
2024-07-11 05:10:00,-5.6,1.3,35.9,0.0
2024-07-11 05:15:00,-5.7,1.3,35.8,0.0
2024-07-11 05:20:00,-5.6,1.3,35.8,0.0
2024-07-11 05:25:00,-5.6,1.4,35.7,0.0
2024-07-11 05:30:00,-5.7,1.3,35.7,0.0
2024-07-11 05:35:00,-5.6,1.3,35.7,0.0
2024-07-11 05:40:00,-5.7,1.3,35.7,0.0
2024-07-11 05:45:00,-5.7,1.3,35.7,0.0
2024-07-11 05:50:00,-5.7,1.1,35.6,0.0
2024-07-11 05:55:00,-5.7,1.1,35.6,0.0
2024-07-11 06:00:00,-5.7,1.2,35.6,0.0
2024-07-11 06:05:00,-5.6,1.3,35.6,0.0
2024-07-11 06:10:00,-5.7,1.5,35.5,0.0
2024-07-11 06:15:00,-5.6,1.5,35.5,0.0
2024-07-11 06:20:00,-5.6,1.1,35.5,0.0
2024-07-11 06:25:00,-5.7,1.2,35.5,0.0
2024-07-11 06:30:00,-5.6,0.8,35.5,0.0
2024-07-11 06:35:00,-5.7,1.2,35.4,0.0
2024-07-11 06:40:00,-5.6,1.4,35.4,0.0
2024-07-11 06:45:00,-5.7,1.3,35.4,0.0
2024-07-11 06:50:00,-5.6,1.1,35.4,0.0
2024-07-11 06:55:00,-5.7,1.1,35.3,0.0
2024-07-11 07:00:00,-5.7,1.3,35.3,0.0
2024-07-11 07:05:00,-5.7,1.3,35.3,0.0
2024-07-11 07:10:00,-5.6,1.5,35.3,0.0
2024-07-11 07:15:00,-5.7,1.3,35.3,0.0
2024-07-11 07:20:00,-5.7,1.2,35.2,0.0
2024-07-11 07:25:00,-5.6,1.4,35.2,0.0
2024-07-11 07:30:00,-5.7,1.2,35.2,0.0
2024-07-11 07:35:00,-5.7,1.0,35.1,0.0
2024-07-11 07:40:00,-5.6,1.4,35.1,0.0
2024-07-11 07:45:00,-5.7,1.1,35.0,0.0
2024-07-11 07:50:00,-5.7,1.4,35.0,0.0
2024-07-11 07:55:00,-5.6,1.5,35.0,0.0
2024-07-11 08:00:00,-5.7,1.5,35.0,0.0
2024-07-11 08:05:00,-5.7,1.5,35.0,0.0
2024-07-11 08:10:00,-5.6,1.4,35.0,0.0
2024-07-11 08:15:00,-5.7,1.5,35.0,0.0
2024-07-11 08:20:00,-5.7,1.2,35.0,0.0
2024-07-11 08:25:00,-5.7,1.5,35.0,0.0
2024-07-11 08:30:00,-5.6,1.4,35.0,0.0
2024-07-11 08:35:00,-5.6,1.4,35.0,0.0
2024-07-11 08:40:00,-5.7,1.5,35.0,0.0
2024-07-11 08:45:00,-5.7,1.5,35.0,0.0
2024-07-11 08:50:00,-5.6,1.3,35.0,0.0
2024-07-11 08:55:00,-5.7,1.4,35.0,0.0
2024-07-11 09:00:00,-5.6,1.1,35.0,0.0
2024-07-11 09:05:00,-5.7,1.4,35.0,0.0
2024-07-11 09:10:00,-5.6,1.1,35.0,0.0
2024-07-11 09:15:00,-5.6,1.4,35.0,0.0
2024-07-11 09:20:00,-5.6,1.3,35.0,0.0
2024-07-11 09:25:00,-5.6,0.6,35.0,0.0
2024-07-11 09:30:00,-5.6,1.5,35.0,0.0
2024-07-11 09:35:00,-5.7,0.3,35.0,0.0
2024-07-11 09:40:00,-5.6,1.3,35.0,0.0
2024-07-11 09:45:00,-5.6,1.5,35.0,0.0
2024-07-11 09:50:00,-5.6,1.5,35.0,0.0
2024-07-11 09:55:00,-5.5,1.5,35.1,0.0
2024-07-11 10:00:00,-5.6,1.3,35.1,0.0
2024-07-11 10:05:00,-5.6,0.8,35.2,0.0
2024-07-11 10:10:00,-5.6,-0.1,35.2,0.0
2024-07-11 10:15:00,-5.6,0.2,35.3,0.0
2024-07-11 10:20:00,-5.6,0.5,35.3,0.0
2024-07-11 10:25:00,-5.5,1.5,35.4,0.0
2024-07-11 10:30:00,-5.5,0.1,35.5,0.0
2024-07-11 10:35:00,-5.5,0.1,35.5,0.0
2024-07-11 10:40:00,-5.6,0.1,35.6,0.0
